request_id,pickup_point,driver_id,status,request_timestamp,drop_timestamp,request_hour,request_date
6176,City,204.0,Trip Completed,,,,
542,Airport,205.0,Trip Completed,2016-07-11 10:06:00,2016-07-11 11:02:00,10.0,2016-07-11
605,Airport,205.0,Trip Completed,2016-07-11 11:42:00,2016-07-11 12:31:00,11.0,2016-07-11
1908,Airport,205.0,Trip Completed,2016-07-12 10:35:00,2016-07-12 11:40:00,10.0,2016-07-12
3662,City,205.0,Trip Completed,,,,
4254,City,205.0,Trip Completed,,,,
5337,City,205.0,Trip Completed,,,,
5430,City,205.0,Trip Completed,,,,
6630,Airport,205.0,Trip Completed,,,,
297,Airport,206.0,Trip Completed,2016-07-11 07:13:00,2016-07-11 07:43:00,7.0,2016-07-11
501,City,206.0,Trip Completed,2016-07-11 09:37:00,2016-07-11 10:10:00,9.0,2016-07-11
826,City,206.0,Trip Completed,2016-07-11 17:32:00,2016-07-11 18:39:00,17.0,2016-07-11
2339,City,206.0,Trip Completed,2016-07-12 19:19:00,2016-07-12 20:12:00,19.0,2016-07-12
3025,City,206.0,Trip Completed,,,,
4803,City,206.0,Trip Completed,,,,
5893,City,206.0,Trip Completed,,,,
876,Airport,207.0,Trip Completed,2016-07-11 17:58:00,2016-07-11 18:33:00,17.0,2016-07-11
1318,City,207.0,Trip Completed,2016-07-11 22:51:00,2016-07-11 23:45:00,22.0,2016-07-11
1477,Airport,207.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,5.0,2016-07-12
2084,Airport,207.0,Trip Completed,2016-07-12 15:46:00,2016-07-12 16:40:00,15.0,2016-07-12
2354,Airport,207.0,Trip Completed,2016-07-12 19:25:00,2016-07-12 20:09:00,19.0,2016-07-12
3407,Airport,207.0,Trip Completed,,,,
3703,Airport,207.0,Trip Completed,,,,
4085,Airport,207.0,Trip Completed,,,,
4625,City,207.0,Trip Completed,,,,
4866,City,207.0,Trip Completed,,,,
1278,City,208.0,Trip Completed,2016-07-11 22:03:00,2016-07-11 23:05:00,22.0,2016-07-11
2037,City,208.0,Trip Completed,2016-07-12 14:13:00,2016-07-12 15:04:00,14.0,2016-07-12
2567,Airport,208.0,Trip Completed,2016-07-12 21:37:00,2016-07-12 22:26:00,21.0,2016-07-12
2829,City,208.0,Trip Completed,,,,
2918,Airport,208.0,Trip Completed,,,,
3362,Airport,208.0,Trip Completed,,,,
5615,City,208.0,Trip Completed,,,,
2008,Airport,209.0,Trip Completed,2016-07-12 13:23:00,2016-07-12 14:28:00,13.0,2016-07-12
3031,Airport,209.0,Trip Completed,,,,
3500,Airport,209.0,Trip Completed,,,,
5079,City,209.0,Trip Completed,,,,
5967,City,209.0,Trip Completed,,,,
6375,City,209.0,Trip Completed,,,,
1551,City,210.0,Trip Completed,2016-07-12 06:10:00,2016-07-12 06:54:00,6.0,2016-07-12
2041,City,210.0,Trip Completed,2016-07-12 14:24:00,2016-07-12 15:13:00,14.0,2016-07-12
2666,City,210.0,Trip Completed,2016-07-12 23:40:00,,23.0,2016-07-12
3348,City,210.0,Trip Completed,,,,
3518,Airport,210.0,Trip Completed,,,,
4205,City,210.0,Trip Completed,,,,
6346,Airport,210.0,Trip Completed,,,,
6433,City,210.0,Trip Completed,,,,
1471,City,211.0,Trip Completed,2016-07-12 05:09:00,2016-07-12 06:01:00,5.0,2016-07-12
1808,Airport,211.0,Trip Completed,2016-07-12 09:13:00,2016-07-12 10:30:00,9.0,2016-07-12
2017,City,211.0,Trip Completed,2016-07-12 13:43:00,2016-07-12 14:22:00,13.0,2016-07-12
4483,City,211.0,Trip Completed,,,,
4639,Airport,211.0,Trip Completed,,,,
4901,Airport,211.0,Trip Completed,,,,
5357,City,211.0,Trip Completed,,,,
6214,Airport,211.0,Trip Completed,,,,
575,Airport,212.0,Trip Completed,2016-07-11 10:59:00,2016-07-11 11:51:00,10.0,2016-07-11
753,Airport,212.0,Trip Completed,2016-07-11 15:58:00,2016-07-11 17:05:00,15.0,2016-07-11
999,City,212.0,Trip Completed,2016-07-11 19:06:00,2016-07-11 20:20:00,19.0,2016-07-11
1534,Airport,212.0,Trip Completed,2016-07-12 05:59:00,2016-07-12 06:58:00,5.0,2016-07-12
1773,Airport,212.0,Trip Completed,2016-07-12 08:57:00,2016-07-12 10:03:00,8.0,2016-07-12
1890,City,212.0,Trip Completed,2016-07-12 10:08:00,2016-07-12 11:16:00,10.0,2016-07-12
2609,Airport,212.0,Trip Completed,2016-07-12 22:00:00,2016-07-12 22:56:00,22.0,2016-07-12
2864,City,212.0,Trip Completed,,,,
3134,City,212.0,Trip Completed,,,,
3302,City,212.0,Trip Completed,,,,
3999,Airport,212.0,Trip Completed,,,,
4450,City,212.0,Trip Completed,,,,
6376,City,212.0,Trip Completed,,,,
6622,Airport,212.0,Trip Completed,,,,
87,City,213.0,Trip Completed,2016-07-11 04:46:00,2016-07-11 05:26:00,4.0,2016-07-11
859,City,213.0,Trip Completed,2016-07-11 17:49:00,2016-07-11 18:45:00,17.0,2016-07-11
1170,City,213.0,Trip Completed,2016-07-11 20:55:00,2016-07-11 21:28:00,20.0,2016-07-11
2511,City,213.0,Trip Completed,2016-07-12 21:07:00,2016-07-12 22:15:00,21.0,2016-07-12
3427,Airport,213.0,Trip Completed,,,,
5385,Airport,213.0,Trip Completed,,,,
4643,Airport,213.0,Trip Completed,,,,
4850,Airport,213.0,Trip Completed,,,,
5689,City,213.0,Trip Completed,,,,
600,City,214.0,Trip Completed,2016-07-11 11:38:00,2016-07-11 12:47:00,11.0,2016-07-11
2053,Airport,214.0,Trip Completed,2016-07-12 14:50:00,2016-07-12 15:56:00,14.0,2016-07-12
2256,Airport,214.0,Trip Completed,2016-07-12 18:25:00,2016-07-12 18:53:00,18.0,2016-07-12
2947,City,214.0,Trip Completed,,,,
3834,City,214.0,Trip Completed,,,,
4414,Airport,214.0,Trip Completed,,,,
5901,City,214.0,Trip Completed,,,,
214,City,215.0,Trip Completed,2016-07-11 06:13:00,2016-07-11 06:53:00,6.0,2016-07-11
423,City,215.0,Trip Completed,2016-07-11 08:36:00,2016-07-11 09:21:00,8.0,2016-07-11
1138,City,215.0,Trip Completed,2016-07-11 20:30:00,2016-07-11 21:12:00,20.0,2016-07-11
1977,Airport,215.0,Trip Completed,2016-07-12 12:24:00,2016-07-12 13:07:00,12.0,2016-07-12
2328,City,215.0,Trip Completed,2016-07-12 19:12:00,2016-07-12 20:01:00,19.0,2016-07-12
2990,City,215.0,Trip Completed,,,,
3658,Airport,215.0,Trip Completed,,,,
4471,City,215.0,Trip Completed,,,,
4767,Airport,215.0,Trip Completed,,,,
5505,City,215.0,Trip Completed,,,,
5850,City,215.0,Trip Completed,,,,
484,City,216.0,Trip Completed,2016-07-11 09:24:00,2016-07-11 10:10:00,9.0,2016-07-11
855,City,216.0,Trip Completed,2016-07-11 17:50:00,2016-07-11 18:27:00,17.0,2016-07-11
2709,Airport,216.0,Trip Completed,,,,
5556,City,216.0,Trip Completed,,,,
5648,Airport,216.0,Trip Completed,,,,
114,City,217.0,Trip Completed,2016-07-11 05:10:00,2016-07-11 05:40:00,5.0,2016-07-11
470,City,217.0,Trip Completed,2016-07-11 09:22:00,2016-07-11 10:00:00,9.0,2016-07-11
1446,City,217.0,Trip Completed,2016-07-12 04:45:00,2016-07-12 05:38:00,4.0,2016-07-12
3466,City,217.0,Trip Completed,,,,
4775,Airport,217.0,Trip Completed,,,,
1065,Airport,218.0,Trip Completed,2016-07-11 19:51:00,2016-07-11 20:43:00,19.0,2016-07-11
1457,Airport,218.0,Trip Completed,2016-07-12 04:58:00,2016-07-12 05:26:00,4.0,2016-07-12
3363,City,218.0,Trip Completed,,,,
3994,Airport,218.0,Trip Completed,,,,
4340,City,218.0,Trip Completed,,,,
4902,City,218.0,Trip Completed,,,,
5360,Airport,218.0,Trip Completed,,,,
5665,City,218.0,Trip Completed,,,,
5977,City,218.0,Trip Completed,,,,
6742,City,218.0,Trip Completed,,,,
280,Airport,219.0,Trip Completed,2016-07-11 07:05:00,2016-07-11 07:41:00,7.0,2016-07-11
475,Airport,219.0,Trip Completed,2016-07-11 09:24:00,2016-07-11 10:21:00,9.0,2016-07-11
1350,City,219.0,Trip Completed,2016-07-11 23:40:00,2016-07-12 00:26:00,23.0,2016-07-11
2707,Airport,219.0,Trip Completed,,,,
2928,Airport,219.0,Trip Completed,,,,
4534,City,219.0,Trip Completed,,,,
4715,City,219.0,Trip Completed,,,,
4814,Airport,219.0,Trip Completed,,,,
5878,City,219.0,Trip Completed,,,,
6076,Airport,219.0,Trip Completed,,,,
609,City,220.0,Trip Completed,2016-07-11 11:52:00,2016-07-11 12:47:00,11.0,2016-07-11
1414,Airport,220.0,Trip Completed,2016-07-12 03:25:00,2016-07-12 04:33:00,3.0,2016-07-12
1713,Airport,220.0,Trip Completed,2016-07-12 08:08:00,2016-07-12 08:45:00,8.0,2016-07-12
1991,City,220.0,Trip Completed,2016-07-12 12:32:00,2016-07-12 13:21:00,12.0,2016-07-12
2082,Airport,220.0,Trip Completed,2016-07-12 15:42:00,2016-07-12 16:38:00,15.0,2016-07-12
2798,City,220.0,Trip Completed,,,,
3763,City,220.0,Trip Completed,,,,
4091,Airport,220.0,Trip Completed,,,,
4372,City,220.0,Trip Completed,,,,
4609,City,220.0,Trip Completed,,,,
4949,Airport,220.0,Trip Completed,,,,
6004,Airport,220.0,Trip Completed,,,,
304,City,221.0,Trip Completed,2016-07-11 07:21:00,2016-07-11 07:50:00,7.0,2016-07-11
700,City,221.0,Trip Completed,2016-07-11 14:05:00,2016-07-11 14:40:00,14.0,2016-07-11
1708,Airport,221.0,Trip Completed,2016-07-12 08:10:00,2016-07-12 08:39:00,8.0,2016-07-12
1918,City,221.0,Trip Completed,2016-07-12 10:56:00,2016-07-12 12:10:00,10.0,2016-07-12
2067,Airport,221.0,Trip Completed,2016-07-12 15:13:00,2016-07-12 16:14:00,15.0,2016-07-12
3632,City,221.0,Trip Completed,,,,
4332,City,221.0,Trip Completed,,,,
4875,City,221.0,Trip Completed,,,,
5108,City,221.0,Trip Completed,,,,
5683,Airport,221.0,Trip Completed,,,,
5976,Airport,221.0,Trip Completed,,,,
6229,City,221.0,Trip Completed,,,,
6478,Airport,221.0,Trip Completed,,,,
1295,City,222.0,Trip Completed,2016-07-11 22:25:00,2016-07-11 23:03:00,22.0,2016-07-11
1829,Airport,222.0,Trip Completed,2016-07-12 09:33:00,2016-07-12 10:20:00,9.0,2016-07-12
2135,City,222.0,Trip Completed,2016-07-12 17:12:00,2016-07-12 17:58:00,17.0,2016-07-12
2719,City,222.0,Trip Completed,,,,
3016,Airport,222.0,Trip Completed,,,,
4065,City,222.0,Trip Completed,,,,
4911,City,222.0,Trip Completed,,,,
5338,Airport,222.0,Trip Completed,,,,
6086,City,222.0,Trip Completed,,,,
6457,Airport,222.0,Trip Completed,,,,
330,Airport,223.0,Trip Completed,2016-07-11 07:39:00,2016-07-11 08:52:00,7.0,2016-07-11
626,Airport,223.0,Trip Completed,2016-07-11 12:10:00,2016-07-11 13:00:00,12.0,2016-07-11
857,City,223.0,Trip Completed,2016-07-11 17:52:00,2016-07-11 18:42:00,17.0,2016-07-11
2679,Airport,223.0,Trip Completed,2016-07-12 23:54:00,,23.0,2016-07-12
3098,Airport,223.0,Trip Completed,,,,
3344,Airport,223.0,Trip Completed,,,,
4428,City,223.0,Trip Completed,,,,
5198,Airport,223.0,Trip Completed,,,,
5368,City,223.0,Trip Completed,,,,
5513,Airport,223.0,Trip Completed,,,,
5742,City,223.0,Trip Completed,,,,
6107,Airport,223.0,Trip Completed,,,,
6729,City,223.0,Trip Completed,,,,
904,Airport,224.0,Trip Completed,2016-07-11 18:11:00,2016-07-11 19:23:00,18.0,2016-07-11
1459,Airport,224.0,Trip Completed,2016-07-12 04:59:00,2016-07-12 05:41:00,4.0,2016-07-12
2636,Airport,224.0,Trip Completed,2016-07-12 22:18:00,2016-07-12 23:29:00,22.0,2016-07-12
2816,City,224.0,Trip Completed,,,,
3341,Airport,224.0,Trip Completed,,,,
3657,Airport,224.0,Trip Completed,,,,
5032,City,224.0,Trip Completed,,,,
6763,City,224.0,Trip Completed,,,,
5649,Airport,224.0,Trip Completed,,,,
6430,City,224.0,Trip Completed,,,,
182,Airport,225.0,Trip Completed,2016-07-11 05:46:00,2016-07-11 06:58:00,5.0,2016-07-11
621,Airport,225.0,Trip Completed,2016-07-11 12:07:00,2016-07-11 13:04:00,12.0,2016-07-11
967,Airport,225.0,Trip Completed,2016-07-11 18:42:00,2016-07-11 19:33:00,18.0,2016-07-11
1422,Airport,225.0,Trip Completed,2016-07-12 04:07:00,2016-07-12 05:20:00,4.0,2016-07-12
1891,City,225.0,Trip Completed,2016-07-12 10:19:00,2016-07-12 11:15:00,10.0,2016-07-12
2307,City,225.0,Trip Completed,2016-07-12 18:58:00,2016-07-12 19:49:00,18.0,2016-07-12
3245,Airport,225.0,Trip Completed,,,,
3319,Airport,225.0,Trip Completed,,,,
3970,Airport,225.0,Trip Completed,,,,
4303,City,225.0,Trip Completed,,,,
5358,Airport,225.0,Trip Completed,,,,
5793,Airport,225.0,Trip Completed,,,,
6203,Airport,225.0,Trip Completed,,,,
642,City,226.0,Trip Completed,2016-07-11 12:34:00,2016-07-11 13:51:00,12.0,2016-07-11
1119,Airport,226.0,Trip Completed,2016-07-11 20:31:00,2016-07-11 21:13:00,20.0,2016-07-11
1861,City,226.0,Trip Completed,2016-07-12 09:56:00,2016-07-12 10:34:00,9.0,2016-07-12
2168,Airport,226.0,Trip Completed,2016-07-12 17:29:00,2016-07-12 18:32:00,17.0,2016-07-12
2853,Airport,226.0,Trip Completed,,,,
3299,City,226.0,Trip Completed,,,,
4285,City,226.0,Trip Completed,,,,
5210,City,226.0,Trip Completed,,,,
5400,Airport,226.0,Trip Completed,,,,
5553,Airport,226.0,Trip Completed,,,,
6031,Airport,226.0,Trip Completed,,,,
919,Airport,227.0,Trip Completed,2016-07-11 18:25:00,2016-07-11 19:03:00,18.0,2016-07-11
1097,City,227.0,Trip Completed,2016-07-11 20:11:00,2016-07-11 21:02:00,20.0,2016-07-11
1447,Airport,227.0,Trip Completed,2016-07-12 04:46:00,2016-07-12 05:25:00,4.0,2016-07-12
2105,City,227.0,Trip Completed,2016-07-12 16:08:00,2016-07-12 17:22:00,16.0,2016-07-12
2598,Airport,227.0,Trip Completed,2016-07-12 21:50:00,2016-07-12 22:21:00,21.0,2016-07-12
3469,Airport,227.0,Trip Completed,,,,
3932,Airport,227.0,Trip Completed,,,,
5344,Airport,227.0,Trip Completed,,,,
6707,Airport,227.0,Trip Completed,,,,
10,City,228.0,Trip Completed,2016-07-11 00:54:00,2016-07-11 01:59:00,0.0,2016-07-11
387,Airport,228.0,Trip Completed,2016-07-11 08:19:00,2016-07-11 09:07:00,8.0,2016-07-11
586,City,228.0,Trip Completed,2016-07-11 11:13:00,2016-07-11 11:51:00,11.0,2016-07-11
710,City,228.0,Trip Completed,2016-07-11 14:13:00,2016-07-11 15:11:00,14.0,2016-07-11
1658,Airport,228.0,Trip Completed,2016-07-12 07:29:00,2016-07-12 08:39:00,7.0,2016-07-12
2227,City,228.0,Trip Completed,2016-07-12 18:08:00,2016-07-12 18:38:00,18.0,2016-07-12
2668,Airport,228.0,Trip Completed,2016-07-12 23:35:00,,23.0,2016-07-12
3312,Airport,228.0,Trip Completed,,,,
4212,City,228.0,Trip Completed,,,,
6250,City,228.0,Trip Completed,,,,
6692,City,228.0,Trip Completed,,,,
1960,Airport,229.0,Trip Completed,2016-07-12 11:47:00,2016-07-12 12:48:00,11.0,2016-07-12
3460,City,229.0,Trip Completed,,,,
4250,City,229.0,Trip Completed,,,,
4504,Airport,229.0,Trip Completed,,,,
5089,City,229.0,Trip Completed,,,,
5950,City,229.0,Trip Completed,,,,
205,Airport,230.0,Trip Completed,2016-07-11 06:10:00,2016-07-11 07:10:00,6.0,2016-07-11
853,Airport,230.0,Trip Completed,2016-07-11 17:48:00,2016-07-11 18:59:00,17.0,2016-07-11
1196,City,230.0,Trip Completed,2016-07-11 21:14:00,2016-07-11 22:05:00,21.0,2016-07-11
1598,Airport,230.0,Trip Completed,2016-07-12 06:38:00,2016-07-12 07:31:00,6.0,2016-07-12
2406,City,230.0,Trip Completed,2016-07-12 19:56:00,2016-07-12 20:36:00,19.0,2016-07-12
4299,City,230.0,Trip Completed,,,,
4721,City,230.0,Trip Completed,,,,
4886,City,230.0,Trip Completed,,,,
5851,Airport,230.0,Trip Completed,,,,
6303,Airport,230.0,Trip Completed,,,,
292,City,231.0,Trip Completed,2016-07-11 07:14:00,2016-07-11 07:51:00,7.0,2016-07-11
384,Airport,231.0,Trip Completed,2016-07-11 08:18:00,2016-07-11 08:54:00,8.0,2016-07-11
1296,Airport,231.0,Trip Completed,2016-07-11 22:27:00,2016-07-11 23:37:00,22.0,2016-07-11
1978,City,231.0,Trip Completed,2016-07-12 12:20:00,2016-07-12 12:59:00,12.0,2016-07-12
3303,City,231.0,Trip Completed,,,,
3953,Airport,231.0,Trip Completed,,,,
4199,City,231.0,Trip Completed,,,,
4773,Airport,231.0,Trip Completed,,,,
5217,City,231.0,Trip Completed,,,,
5870,Airport,231.0,Trip Completed,,,,
5964,City,231.0,Trip Completed,,,,
6082,City,231.0,Trip Completed,,,,
206,City,232.0,Trip Completed,2016-07-11 06:07:00,2016-07-11 06:37:00,6.0,2016-07-11
595,City,232.0,Trip Completed,2016-07-11 11:31:00,2016-07-11 12:41:00,11.0,2016-07-11
2310,City,232.0,Trip Completed,2016-07-12 18:56:00,2016-07-12 20:03:00,18.0,2016-07-12
2880,Airport,232.0,Trip Completed,,,,
3585,City,232.0,Trip Completed,,,,
4515,City,232.0,Trip Completed,,,,
5636,City,232.0,Trip Completed,,,,
6132,Airport,232.0,Trip Completed,,,,
6540,City,232.0,Trip Completed,,,,
301,City,233.0,Trip Completed,2016-07-11 07:17:00,2016-07-11 08:18:00,7.0,2016-07-11
1057,Airport,233.0,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:42:00,19.0,2016-07-11
1408,Airport,233.0,Trip Completed,2016-07-12 03:13:00,2016-07-12 04:08:00,3.0,2016-07-12
1453,City,233.0,Trip Completed,2016-07-12 04:53:00,2016-07-12 05:54:00,4.0,2016-07-12
1882,Airport,233.0,Trip Completed,2016-07-12 10:00:00,2016-07-12 11:05:00,10.0,2016-07-12
2111,Airport,233.0,Trip Completed,2016-07-12 16:25:00,2016-07-12 17:25:00,16.0,2016-07-12
2360,City,233.0,Trip Completed,2016-07-12 19:27:00,2016-07-12 19:59:00,19.0,2016-07-12
3207,City,233.0,Trip Completed,,,,
3304,Airport,233.0,Trip Completed,,,,
4122,Airport,233.0,Trip Completed,,,,
4683,City,233.0,Trip Completed,,,,
5470,City,233.0,Trip Completed,,,,
6116,City,233.0,Trip Completed,,,,
6393,Airport,233.0,Trip Completed,,,,
6643,City,233.0,Trip Completed,,,,
91,Airport,234.0,Trip Completed,2016-07-11 04:49:00,2016-07-11 05:39:00,4.0,2016-07-11
756,Airport,234.0,Trip Completed,2016-07-11 16:04:00,2016-07-11 16:38:00,16.0,2016-07-11
1680,City,234.0,Trip Completed,2016-07-12 07:48:00,2016-07-12 08:45:00,7.0,2016-07-12
2047,City,234.0,Trip Completed,2016-07-12 14:42:00,2016-07-12 15:24:00,14.0,2016-07-12
2866,Airport,234.0,Trip Completed,,,,
3631,City,234.0,Trip Completed,,,,
4316,City,234.0,Trip Completed,,,,
5364,City,234.0,Trip Completed,,,,
5605,City,234.0,Trip Completed,,,,
9,Airport,235.0,Trip Completed,2016-07-11 00:45:00,2016-07-11 02:00:00,0.0,2016-07-11
448,City,235.0,Trip Completed,2016-07-11 09:13:00,2016-07-11 10:08:00,9.0,2016-07-11
1203,City,235.0,Trip Completed,2016-07-11 21:18:00,2016-07-11 22:31:00,21.0,2016-07-11
2010,Airport,235.0,Trip Completed,2016-07-12 13:28:00,2016-07-12 14:02:00,13.0,2016-07-12
4305,City,235.0,Trip Completed,,,,
4687,Airport,235.0,Trip Completed,,,,
4940,City,235.0,Trip Completed,,,,
5175,City,235.0,Trip Completed,,,,
5753,City,235.0,Trip Completed,,,,
5996,Airport,235.0,Trip Completed,,,,
6435,City,235.0,Trip Completed,,,,
6562,Airport,235.0,Trip Completed,,,,
872,Airport,236.0,Trip Completed,2016-07-11 17:57:00,2016-07-11 18:39:00,17.0,2016-07-11
1652,Airport,236.0,Trip Completed,2016-07-12 07:16:00,2016-07-12 08:25:00,7.0,2016-07-12
2000,Airport,236.0,Trip Completed,2016-07-12 12:59:00,2016-07-12 13:43:00,12.0,2016-07-12
3380,Airport,236.0,Trip Completed,,,,
4060,City,236.0,Trip Completed,,,,
4177,City,236.0,Trip Completed,,,,
4635,City,236.0,Trip Completed,,,,
6568,Airport,236.0,Trip Completed,,,,
6743,Airport,236.0,Trip Completed,,,,
1343,City,237.0,Trip Completed,2016-07-11 23:37:00,2016-07-12 00:32:00,23.0,2016-07-11
1519,Airport,237.0,Trip Completed,2016-07-12 05:43:00,2016-07-12 06:22:00,5.0,2016-07-12
2076,Airport,237.0,Trip Completed,2016-07-12 15:31:00,2016-07-12 16:47:00,15.0,2016-07-12
2136,City,237.0,Trip Completed,2016-07-12 17:15:00,2016-07-12 18:13:00,17.0,2016-07-12
2650,Airport,237.0,Trip Completed,2016-07-12 22:54:00,2016-07-12 23:40:00,22.0,2016-07-12
2793,Airport,237.0,Trip Completed,,,,
3012,City,237.0,Trip Completed,,,,
3847,Airport,237.0,Trip Completed,,,,
4607,City,237.0,Trip Completed,,,,
4654,Airport,237.0,Trip Completed,,,,
4941,Airport,237.0,Trip Completed,,,,
1526,City,238.0,Trip Completed,2016-07-12 05:56:00,2016-07-12 06:52:00,5.0,2016-07-12
1839,City,238.0,Trip Completed,2016-07-12 09:44:00,2016-07-12 10:54:00,9.0,2016-07-12
2268,City,238.0,Trip Completed,2016-07-12 18:35:00,2016-07-12 19:28:00,18.0,2016-07-12
3069,City,238.0,Trip Completed,,,,
4039,City,238.0,Trip Completed,,,,
4446,Airport,238.0,Trip Completed,,,,
6021,Airport,238.0,Trip Completed,,,,
74,Airport,239.0,Trip Completed,2016-07-11 04:38:00,2016-07-11 05:44:00,4.0,2016-07-11
1959,City,239.0,Trip Completed,2016-07-12 11:48:00,2016-07-12 12:20:00,11.0,2016-07-12
2169,Airport,239.0,Trip Completed,2016-07-12 17:30:00,2016-07-12 18:51:00,17.0,2016-07-12
3422,City,239.0,Trip Completed,,,,
3613,Airport,239.0,Trip Completed,,,,
4485,Airport,239.0,Trip Completed,,,,
4929,City,239.0,Trip Completed,,,,
5676,City,239.0,Trip Completed,,,,
6590,City,239.0,Trip Completed,,,,
1496,Airport,240.0,Trip Completed,2016-07-12 05:33:00,2016-07-12 06:10:00,5.0,2016-07-12
2589,City,240.0,Trip Completed,2016-07-12 21:47:00,2016-07-12 22:58:00,21.0,2016-07-12
3668,Airport,240.0,Trip Completed,,,,
4978,City,240.0,Trip Completed,,,,
5487,City,240.0,Trip Completed,,,,
6270,City,240.0,Trip Completed,,,,
884,Airport,241.0,Trip Completed,2016-07-11 18:03:00,2016-07-11 18:37:00,18.0,2016-07-11
1495,Airport,241.0,Trip Completed,2016-07-12 05:29:00,2016-07-12 06:07:00,5.0,2016-07-12
1782,Airport,241.0,Trip Completed,2016-07-12 08:58:00,2016-07-12 09:46:00,8.0,2016-07-12
1928,City,241.0,Trip Completed,2016-07-12 11:08:00,2016-07-12 11:39:00,11.0,2016-07-12
2195,Airport,241.0,Trip Completed,2016-07-12 17:44:00,2016-07-12 18:42:00,17.0,2016-07-12
4005,Airport,241.0,Trip Completed,,,,
4759,Airport,241.0,Trip Completed,,,,
4933,City,241.0,Trip Completed,,,,
648,City,242.0,Trip Completed,2016-07-11 12:41:00,2016-07-11 13:30:00,12.0,2016-07-11
1171,City,242.0,Trip Completed,2016-07-11 20:49:00,2016-07-11 21:48:00,20.0,2016-07-11
1354,City,242.0,Trip Completed,2016-07-11 23:45:00,2016-07-12 00:52:00,23.0,2016-07-11
1901,Airport,242.0,Trip Completed,2016-07-12 10:29:00,2016-07-12 11:34:00,10.0,2016-07-12
2181,Airport,242.0,Trip Completed,2016-07-12 17:39:00,2016-07-12 18:28:00,17.0,2016-07-12
3051,City,242.0,Trip Completed,,,,
3203,Airport,242.0,Trip Completed,,,,
3843,City,242.0,Trip Completed,,,,
5698,Airport,242.0,Trip Completed,,,,
6653,City,242.0,Trip Completed,,,,
271,Airport,243.0,Trip Completed,2016-07-11 06:53:00,2016-07-11 07:31:00,6.0,2016-07-11
1238,City,243.0,Trip Completed,2016-07-11 21:43:00,2016-07-11 22:54:00,21.0,2016-07-11
1802,Airport,243.0,Trip Completed,2016-07-12 09:11:00,2016-07-12 10:25:00,9.0,2016-07-12
3145,Airport,243.0,Trip Completed,,,,
3336,Airport,243.0,Trip Completed,,,,
3506,Airport,243.0,Trip Completed,,,,
4325,City,243.0,Trip Completed,,,,
6764,City,243.0,Trip Completed,,,,
5421,Airport,243.0,Trip Completed,,,,
6108,City,243.0,Trip Completed,,,,
6379,City,243.0,Trip Completed,,,,
656,Airport,244.0,Trip Completed,2016-07-11 12:57:00,2016-07-11 13:27:00,12.0,2016-07-11
715,City,244.0,Trip Completed,2016-07-11 14:40:00,2016-07-11 15:53:00,14.0,2016-07-11
1086,Airport,244.0,Trip Completed,2016-07-11 20:02:00,2016-07-11 20:34:00,20.0,2016-07-11
1504,Airport,244.0,Trip Completed,2016-07-12 05:37:00,2016-07-12 06:02:00,5.0,2016-07-12
1675,Airport,244.0,Trip Completed,2016-07-12 07:35:00,2016-07-12 08:22:00,7.0,2016-07-12
